Distance,Availability,Prerequisite_3_grade,Int_Fees,City,Currency,Face_to_Face,Offline,Faculty,University,Part_Time,Currency_Time,Website,Level_Code,Course,Prerequisite_3,Full_Time,Country,Remarks,Online,Prerequisite_2,Local_Fees,Duration_Time,Prerequisite_1,Prerequisite_2_grade,Career_Outcomes,Blended,Duration,Description,Course_Lang,Prerequisite_1_grade
no,A,,Not available for 2021,Melbourne,AUD,yes,yes,Computer Science & Information Technology,CQ University,yes,year,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fgraduate-certificate-in-information-systems&auth=Wd%2FZC1UtUjhA2YDumWMFGw&profile=_default&rank=9&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+8%3A+Graduate+Certificate%22%2CstudyLevel%3A%22Level+8%3A+Graduate+Diploma%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Coursework%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Extended%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Research%29%22%2CstudyLevel%3A%22Level+10%3A+Doctoral+Degree%22%5D,PG,Graduate Certificate in Information Systems - CC29,,yes,Australia,[],yes,,,Months,IELTS,,,no,6,Study the Graduate Certificate in Information Systems and equip yourself with the skills to solve and manage information systems problems.,English,6.5
no,A,,Not available for 2021,Rockhampton,AUD,yes,yes,Computer Science & Information Technology,CQ University,yes,year,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fgraduate-certificate-in-information-technology&auth=ODG3h00k1HfqzRdw8rs2tw&profile=_default&rank=10&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+8%3A+Graduate+Certificate%22%2CstudyLevel%3A%22Level+8%3A+Graduate+Diploma%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Coursework%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Extended%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Research%29%22%2CstudyLevel%3A%22Level+10%3A+Doctoral+Degree%22%5D,PG,Graduate Certificate in Information Technology - CC28,,yes,Australia,[],yes,,,Months,IELTS,,,no,6,By studying the Graduate Certificate in Information Technology you will gain a broad understanding of a range of areas within the field of information technology.,English,6.5
no,A,,Not available for 2021,Online,AUD,yes,yes,Computer Science & Information Technology,CQ University,yes,year,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fgraduate-certificate-in-information-technology&auth=ODG3h00k1HfqzRdw8rs2tw&profile=_default&rank=10&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+8%3A+Graduate+Certificate%22%2CstudyLevel%3A%22Level+8%3A+Graduate+Diploma%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Coursework%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Extended%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Research%29%22%2CstudyLevel%3A%22Level+10%3A+Doctoral+Degree%22%5D,PG,Graduate Certificate in Information Technology - CC28,,yes,Australia,[],yes,,,Months,IELTS,,,no,6,By studying the Graduate Certificate in Information Technology you will gain a broad understanding of a range of areas within the field of information technology.,English,6.5
no,A,,Not available for 2021,Brisbane,AUD,yes,yes,Computer Science & Information Technology,CQ University,yes,year,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fgraduate-certificate-in-information-technology&auth=ODG3h00k1HfqzRdw8rs2tw&profile=_default&rank=10&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+8%3A+Graduate+Certificate%22%2CstudyLevel%3A%22Level+8%3A+Graduate+Diploma%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Coursework%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Extended%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Research%29%22%2CstudyLevel%3A%22Level+10%3A+Doctoral+Degree%22%5D,PG,Graduate Certificate in Information Technology - CC28,,yes,Australia,[],yes,,,Months,IELTS,,,no,6,By studying the Graduate Certificate in Information Technology you will gain a broad understanding of a range of areas within the field of information technology.,English,6.5
no,A,,Not available for 2021,Sydney,AUD,yes,yes,Computer Science & Information Technology,CQ University,yes,year,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fgraduate-certificate-in-information-technology&auth=ODG3h00k1HfqzRdw8rs2tw&profile=_default&rank=10&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+8%3A+Graduate+Certificate%22%2CstudyLevel%3A%22Level+8%3A+Graduate+Diploma%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Coursework%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Extended%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Research%29%22%2CstudyLevel%3A%22Level+10%3A+Doctoral+Degree%22%5D,PG,Graduate Certificate in Information Technology - CC28,,yes,Australia,[],yes,,,Months,IELTS,,,no,6,By studying the Graduate Certificate in Information Technology you will gain a broad understanding of a range of areas within the field of information technology.,English,6.5
no,A,,Not available for 2021,Melbourne,AUD,yes,yes,Computer Science & Information Technology,CQ University,yes,year,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fgraduate-certificate-in-information-technology&auth=ODG3h00k1HfqzRdw8rs2tw&profile=_default&rank=10&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+8%3A+Graduate+Certificate%22%2CstudyLevel%3A%22Level+8%3A+Graduate+Diploma%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Coursework%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Extended%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Research%29%22%2CstudyLevel%3A%22Level+10%3A+Doctoral+Degree%22%5D,PG,Graduate Certificate in Information Technology - CC28,,yes,Australia,[],yes,,,Months,IELTS,,,no,6,By studying the Graduate Certificate in Information Technology you will gain a broad understanding of a range of areas within the field of information technology.,English,6.5
no,D,,Not available for 2021,Online,AUD,no,no,Computer Science & Information Technology,CQ University,yes,year,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fgraduate-diploma-of-paramedic-science-critical-care&auth=DVwF2nHWzAo8Sa6GPbfqNg&profile=_default&rank=11&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+8%3A+Graduate+Certificate%22%2CstudyLevel%3A%22Level+8%3A+Graduate+Diploma%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Coursework%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Extended%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Research%29%22%2CstudyLevel%3A%22Level+10%3A+Doctoral+Degree%22%5D,PG,Graduate Diploma of Paramedic Science (Critical Care) - CC70,,yes,Australia,[],yes,,,Year,IELTS,,,no,1,"The Graduate Diploma of Paramedic Science (Critical Care) is an innovative and practical course that aims to ensure that you can provide essential services in critical care paramedic practice, including aeromedical, retrieval and tactical environments.",English,6.5
no,A,,Not available for 2021,Online,AUD,no,no,Humanities and Social Science,CQ University,yes,year,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fgraduate-certificate-in-domestic-and-family-violence-practice&auth=yd7qdP5c2xCXdqpzxSxncQ&profile=_default&rank=12&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+8%3A+Graduate+Certificate%22%2CstudyLevel%3A%22Level+8%3A+Graduate+Diploma%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Coursework%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Extended%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Research%29%22%2CstudyLevel%3A%22Level+10%3A+Doctoral+Degree%22%5D,PG,Graduate Certificate in Domestic and Family Violence Practice - CV74,,yes,Australia,[],yes,,,Months,IELTS,,,no,6,The Graduate Certificate in Domestic and Family Violence Practice enables you to develop specialised industry-related knowledge and skills to respond to domestic and family violence.,English,6.5
no,A,,Not available for 2021,Online,AUD,yes,yes,Business & Commerce & Finance & Accounting,CQ University,no,year,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fmaster-of-business-administration-global&auth=yISDUi%2FeHZdBrditaDqFbg&profile=_default&rank=49&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+8%3A+Graduate+Certificate%22%2CstudyLevel%3A%22Level+8%3A+Graduate+Diploma%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Coursework%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Extended%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Research%29%22%2CstudyLevel%3A%22Level+10%3A+Doctoral+Degree%22%5D,PG,Master of Business Administration (Global) - CL97,,yes,Australia,[],yes,,,Years,IELTS,,,no,2,"CQUniversity's Master of Business Administration (Global) is ideal for students from different countries, seeking career advancement and future employment opportunities. The MBA (Global) will enhance your understanding and application of best-practice management and business knowledge, to improve organisational effectiveness from a strategic and cross-cultural perspective.",English,6.5
no,A,,Not available for 2021,Brisbane,AUD,yes,yes,Business & Commerce & Finance & Accounting,CQ University,no,year,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fmaster-of-business-administration-global&auth=yISDUi%2FeHZdBrditaDqFbg&profile=_default&rank=49&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+8%3A+Graduate+Certificate%22%2CstudyLevel%3A%22Level+8%3A+Graduate+Diploma%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Coursework%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Extended%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Research%29%22%2CstudyLevel%3A%22Level+10%3A+Doctoral+Degree%22%5D,PG,Master of Business Administration (Global) - CL97,,yes,Australia,[],yes,,,Years,IELTS,,,no,2,"CQUniversity's Master of Business Administration (Global) is ideal for students from different countries, seeking career advancement and future employment opportunities. The MBA (Global) will enhance your understanding and application of best-practice management and business knowledge, to improve organisational effectiveness from a strategic and cross-cultural perspective.",English,6.5
no,A,,Not available for 2021,Sydney,AUD,yes,yes,Business & Commerce & Finance & Accounting,CQ University,no,year,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fmaster-of-business-administration-global&auth=yISDUi%2FeHZdBrditaDqFbg&profile=_default&rank=49&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+8%3A+Graduate+Certificate%22%2CstudyLevel%3A%22Level+8%3A+Graduate+Diploma%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Coursework%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Extended%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Research%29%22%2CstudyLevel%3A%22Level+10%3A+Doctoral+Degree%22%5D,PG,Master of Business Administration (Global) - CL97,,yes,Australia,[],yes,,,Years,IELTS,,,no,2,"CQUniversity's Master of Business Administration (Global) is ideal for students from different countries, seeking career advancement and future employment opportunities. The MBA (Global) will enhance your understanding and application of best-practice management and business knowledge, to improve organisational effectiveness from a strategic and cross-cultural perspective.",English,6.5
no,A,,Not available for 2021,Melbourne,AUD,yes,yes,Business & Commerce & Finance & Accounting,CQ University,no,year,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fmaster-of-business-administration-global&auth=yISDUi%2FeHZdBrditaDqFbg&profile=_default&rank=49&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+8%3A+Graduate+Certificate%22%2CstudyLevel%3A%22Level+8%3A+Graduate+Diploma%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Coursework%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Extended%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Research%29%22%2CstudyLevel%3A%22Level+10%3A+Doctoral+Degree%22%5D,PG,Master of Business Administration (Global) - CL97,,yes,Australia,[],yes,,,Years,IELTS,,,no,2,"CQUniversity's Master of Business Administration (Global) is ideal for students from different countries, seeking career advancement and future employment opportunities. The MBA (Global) will enhance your understanding and application of best-practice management and business knowledge, to improve organisational effectiveness from a strategic and cross-cultural perspective.",English,6.5
no,A,,Not available for 2021,Online,AUD,yes,yes,Business & Commerce & Finance & Accounting,CQ University,yes,year,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fmaster-of-business-management&auth=7Ce5epNJzu41gbtOEwuhig&profile=_default&rank=51&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+8%3A+Graduate+Certificate%22%2CstudyLevel%3A%22Level+8%3A+Graduate+Diploma%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Coursework%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Extended%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Research%29%22%2CstudyLevel%3A%22Level+10%3A+Doctoral+Degree%22%5D,PG,Master of Business Management - CL21,,yes,Australia,[],yes,,,Years,IELTS,,,no,2,"Designed for professionals of any field to undertake study in business management, the Master of Business Management will provide you with specialist management education and training to operate as a manager in both the domestic and international sphere.",English,6.5
no,A,,Not available for 2021,Brisbane,AUD,yes,yes,Business & Commerce & Finance & Accounting,CQ University,yes,year,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fmaster-of-business-management&auth=7Ce5epNJzu41gbtOEwuhig&profile=_default&rank=51&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+8%3A+Graduate+Certificate%22%2CstudyLevel%3A%22Level+8%3A+Graduate+Diploma%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Coursework%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Extended%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Research%29%22%2CstudyLevel%3A%22Level+10%3A+Doctoral+Degree%22%5D,PG,Master of Business Management - CL21,,yes,Australia,[],yes,,,Years,IELTS,,,no,2,"Designed for professionals of any field to undertake study in business management, the Master of Business Management will provide you with specialist management education and training to operate as a manager in both the domestic and international sphere.",English,6.5
no,A,,Not available for 2021,Sydney,AUD,yes,yes,Business & Commerce & Finance & Accounting,CQ University,yes,year,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fmaster-of-business-management&auth=7Ce5epNJzu41gbtOEwuhig&profile=_default&rank=51&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+8%3A+Graduate+Certificate%22%2CstudyLevel%3A%22Level+8%3A+Graduate+Diploma%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Coursework%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Extended%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Research%29%22%2CstudyLevel%3A%22Level+10%3A+Doctoral+Degree%22%5D,PG,Master of Business Management - CL21,,yes,Australia,[],yes,,,Years,IELTS,,,no,2,"Designed for professionals of any field to undertake study in business management, the Master of Business Management will provide you with specialist management education and training to operate as a manager in both the domestic and international sphere.",English,6.5
no,A,,Not available for 2021,Melbourne,AUD,yes,yes,Business & Commerce & Finance & Accounting,CQ University,yes,year,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fmaster-of-business-management&auth=7Ce5epNJzu41gbtOEwuhig&profile=_default&rank=51&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+8%3A+Graduate+Certificate%22%2CstudyLevel%3A%22Level+8%3A+Graduate+Diploma%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Coursework%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Extended%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Research%29%22%2CstudyLevel%3A%22Level+10%3A+Doctoral+Degree%22%5D,PG,Master of Business Management - CL21,,yes,Australia,[],yes,,,Years,IELTS,,,no,2,"Designed for professionals of any field to undertake study in business management, the Master of Business Management will provide you with specialist management education and training to operate as a manager in both the domestic and international sphere.",English,6.5
no,A,,Not available for 2021,Mackay,AUD,yes,yes,Medical and Nursing,CQ University,no,year,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fmaster-of-clinical-chiropractic&auth=k7oQsF67SX3EXacYsHzPGg&profile=_default&rank=52&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+8%3A+Graduate+Certificate%22%2CstudyLevel%3A%22Level+8%3A+Graduate+Diploma%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Coursework%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Extended%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Research%29%22%2CstudyLevel%3A%22Level+10%3A+Doctoral+Degree%22%5D,PG,Master of Clinical Chiropractic - CC71,,yes,Australia,[],no,,,Years,IELTS,,,no,2,Study the Master of Clinical Chiropractic and equip yourself with the knowledge and clinical skills to meet the competencies required by the Council on Chiropractic Education Australasia (CCEA) and therefore apply for registration as a chiropractor in all states and territories in Australia and New Zealand.,English,6.5
no,A,,Not available for 2021,Brisbane,AUD,yes,yes,Medical and Nursing,CQ University,no,year,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fmaster-of-clinical-chiropractic&auth=k7oQsF67SX3EXacYsHzPGg&profile=_default&rank=52&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+8%3A+Graduate+Certificate%22%2CstudyLevel%3A%22Level+8%3A+Graduate+Diploma%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Coursework%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Extended%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Research%29%22%2CstudyLevel%3A%22Level+10%3A+Doctoral+Degree%22%5D,PG,Master of Clinical Chiropractic - CC71,,yes,Australia,[],no,,,Years,IELTS,,,no,2,Study the Master of Clinical Chiropractic and equip yourself with the knowledge and clinical skills to meet the competencies required by the Council on Chiropractic Education Australasia (CCEA) and therefore apply for registration as a chiropractor in all states and territories in Australia and New Zealand.,English,6.5
