City,Subject_Description_9,Prerequisite_2_grade,Subject_Objective_5,Subject_Objective_20,Subject_or_Unit_9,Subject_or_Unit_36,Subject_Objective_8,Subject_Description_6,Subject_Objective_6,Local_Fees,Subject_Objective_29,Faculty,Subject_Objective_18,Subject_Objective_17,Subject_Description_2,Subject_Description_19,Subject_Description_35,Subject_or_Unit_23,Subject_Objective_38,Subject_Objective_32,Subject_Objective_39,Subject_Description_4,Remarks,Subject_or_Unit_13,Distance,Subject_Description_12,Course,Subject_Description_21,Subject_Objective_33,Subject_or_Unit_18,Subject_or_Unit_16,Subject_Description_10,Subject_Objective_3,Subject_Objective_9,Subject_Description_29,Subject_Objective_26,Subject_or_Unit_32,Subject_or_Unit_2,Subject_Objective_28,Subject_Description_15,Subject_Description_14,Blended,Subject_Objective_40,Subject_Objective_30,Duration,Subject_Description_39,Subject_or_Unit_27,Duration_Time,Subject_Description_30,Subject_or_Unit_33,Subject_or_Unit_29,Subject_Objective_7,Subject_Description_1,Subject_Objective_4,Subject_or_Unit_15,Subject_Objective_23,Prerequisite_1,Subject_or_Unit_4,Prerequisite_3_grade,Prerequisite_3,Subject_Description_36,Prerequisite_2,Subject_or_Unit_6,Course_Lang,Subject_or_Unit_10,Subject_or_Unit_7,Subject_Description_18,Level_Code,Subject_Description_7,Subject_Objective_37,Subject_Objective_25,Subject_Objective_34,Subject_or_Unit_34,Subject_Objective_19,Subject_or_Unit_28,Subject_Description_27,Subject_Description_25,Face_to_Face,Subject_Description_5,Subject_Objective_10,Online,Subject_or_Unit_20,Subject_Description_33,Subject_Description_28,Subject_Description_31,Career_Outcomes,Subject_Description_37,Subject_Description_11,Subject_or_Unit_21,Subject_Description_40,Subject_Objective_14,Subject_Objective_36,Int_Fees,Subject_Description_16,Subject_Description_24,Subject_Description_8,Subject_Objective_24,Subject_or_Unit_39,Subject_Objective_11,Subject_Description_32,Subject_Objective_16,Availability,Subject_Objective_12,Subject_Objective_35,Subject_Objective_2,Subject_or_Unit_8,Subject_or_Unit_3,Offline,Subject_or_Unit_19,Subject_or_Unit_30,Subject_Description_22,Prerequisite_1_grade,Full_Time,Subject_Objective_27,Subject_Objective_15,Subject_or_Unit_38,Website,Subject_or_Unit_35,Subject_or_Unit_5,Country,Subject_or_Unit_40,Subject_or_Unit_37,Currency_Time,Description,Subject_Description_26,Subject_or_Unit_22,Subject_Description_23,Subject_or_Unit_25,Subject_or_Unit_14,Part_Time,Subject_Objective_13,Subject_Description_13,Subject_or_Unit_24,Subject_Objective_21,Subject_Description_38,Subject_or_Unit_11,Subject_Description_20,Subject_Objective_31,Subject_Description_34,Subject_or_Unit_26,Subject_or_Unit_31,Subject_Objective_22,University,Subject_or_Unit_17,Subject_Description_17,Subject_or_Unit_12,Currency,Subject_Description_3
Rockhampton,,6.0,,,,,,,,"16,736 ",,Computer Science & Information Technology,,,,,,,,,,,['The local fees are for the full course'],,no,,AUR31216 - Certificate III in Mobile Plant Technology,,,,,,,,,,,,,,,no,,,4,,,Years,,,,,,,,,N/A,,,,,IELTS,,English,,,,VOC,,,,,,,,,,yes,,,yes,,,,,,,,,,,,Not available for 2021,,,,,,,,,D,,,,,,yes,,,,N/A,no,,,,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fcertificate-iii-in-mobile-plant-technology&auth=JzL7xp3a7HgtH1RW8Ndwpg&profile=_default&rank=52&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+1%3A+Certificate+I%22%2CstudyLevel%3A%22Level+2%3A+Certificate+II%22%2CstudyLevel%3A%22Level+3%3A+Certificate+III%22%2CstudyLevel%3A%22Level+4%3A+Certificate+IV%22%2CstudyLevel%3A%22Level+5%3A+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Advanced+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Associate+Degree%22%2CstudyLevel%3A%22Level+7%3A+Bachelor+Degree%22%2CstudyLevel%3A%22Level+8%3A+Bachelor+Honours+Degree%22%5D,,,Australia,,,year,Mobile plant technicians keep important Australian industries running. This apprenticeship course is ideal for starting a career or giving existing workers the ability to perform at a high level.,,,,,,no,,,,,,,,,,,,,CQ University,,,,AUD,
Rockhampton,,6.0,,,,,,,,Not available for 2021,,Agriculture,,,,,,,,,,,[],,no,,AHC31016 - Certificate III in Parks and Gardens,,,,,,,,,,,,,,,no,,,4,,,Years,,,,,,,,,N/A,,,,,IELTS,,English,,,,VOC,,,,,,,,,,no,,,no,,,,,,,,,,,,Not available for 2021,,,,,,,,,D,,,,,,no,,,,N/A,no,,,,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fcertificate-iii-in-parks-and-gardens&auth=ewj01f7PWJ%2BU7VtbwcN8vw&profile=_default&rank=53&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+1%3A+Certificate+I%22%2CstudyLevel%3A%22Level+2%3A+Certificate+II%22%2CstudyLevel%3A%22Level+3%3A+Certificate+III%22%2CstudyLevel%3A%22Level+4%3A+Certificate+IV%22%2CstudyLevel%3A%22Level+5%3A+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Advanced+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Associate+Degree%22%2CstudyLevel%3A%22Level+7%3A+Bachelor+Degree%22%2CstudyLevel%3A%22Level+8%3A+Bachelor+Honours+Degree%22%5D,,,Australia,,,year,This apprenticeship qualification is designed to provide skills needed to work as a gardener or horticulturist in the parks and garden industry. CQUniversity provides apprentices with the abilities required to productively work in this industry.,,,,,,no,,,,,,,,,,,,,CQ University,,,,AUD,
Rockhampton,,6.0,,,,,,,,"18,774 ",,"Architecture, Building & Planning",,,,,,,,,,,['The local fees are for the full course'],,no,,CPC32413 - Certificate III in Plumbing,,,,,,,,,,,,,,,no,,,32413,,,Years,,,,,,,,,N/A,,,,,IELTS,,English,,,,VOC,,,,,,,,,,yes,,,no,,,,,,,,,,,,Not available for 2021,,,,,,,,,D,,,,,,yes,,,,N/A,no,,,,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fcertificate-iii-in-plumbing&auth=rFY084DDjMgVLmrIRCJ6ig&profile=_default&rank=54&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+1%3A+Certificate+I%22%2CstudyLevel%3A%22Level+2%3A+Certificate+II%22%2CstudyLevel%3A%22Level+3%3A+Certificate+III%22%2CstudyLevel%3A%22Level+4%3A+Certificate+IV%22%2CstudyLevel%3A%22Level+5%3A+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Advanced+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Associate+Degree%22%2CstudyLevel%3A%22Level+7%3A+Bachelor+Degree%22%2CstudyLevel%3A%22Level+8%3A+Bachelor+Honours+Degree%22%5D,,,Australia,,,year,"Plumbing is a popular and vital trade. Our apprenticeship training is second to none, producing adept tradesmen and women with broad skills and in-depth knowledge in all aspects of plumbing.",,,,,,no,,,,,,,,,,,,,CQ University,,,,AUD,
Mackay,,6.0,,,,,,,,"18,774 ",,"Architecture, Building & Planning",,,,,,,,,,,['The local fees are for the full course'],,no,,CPC32413 - Certificate III in Plumbing,,,,,,,,,,,,,,,no,,,32413,,,Years,,,,,,,,,N/A,,,,,IELTS,,English,,,,VOC,,,,,,,,,,yes,,,no,,,,,,,,,,,,Not available for 2021,,,,,,,,,D,,,,,,yes,,,,N/A,no,,,,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fcertificate-iii-in-plumbing&auth=rFY084DDjMgVLmrIRCJ6ig&profile=_default&rank=54&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+1%3A+Certificate+I%22%2CstudyLevel%3A%22Level+2%3A+Certificate+II%22%2CstudyLevel%3A%22Level+3%3A+Certificate+III%22%2CstudyLevel%3A%22Level+4%3A+Certificate+IV%22%2CstudyLevel%3A%22Level+5%3A+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Advanced+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Associate+Degree%22%2CstudyLevel%3A%22Level+7%3A+Bachelor+Degree%22%2CstudyLevel%3A%22Level+8%3A+Bachelor+Honours+Degree%22%5D,,,Australia,,,year,"Plumbing is a popular and vital trade. Our apprenticeship training is second to none, producing adept tradesmen and women with broad skills and in-depth knowledge in all aspects of plumbing.",,,,,,no,,,,,,,,,,,,,CQ University,,,,AUD,
Rockhampton,,6.0,,,,,,,,Not available for 2021,,English,,,,,,,,,,,[],,no,,10364NAT - Certificate III in Spoken and Written English,,,,,,,,,,,,,,,no,,,1,,,Year,,,,,,,,,N/A,,,,,IELTS,,English,,,,VOC,,,,,,,,,,yes,,,no,,,,,,,,,,,,Not available for 2021,,,,,,,,,A,,,,,,yes,,,,N/A,no,,,,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fcertificate-iii-in-spoken-and-written-english&auth=SziP7wA%2FssugvY2bPCdd7w&profile=_default&rank=55&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+1%3A+Certificate+I%22%2CstudyLevel%3A%22Level+2%3A+Certificate+II%22%2CstudyLevel%3A%22Level+3%3A+Certificate+III%22%2CstudyLevel%3A%22Level+4%3A+Certificate+IV%22%2CstudyLevel%3A%22Level+5%3A+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Advanced+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Associate+Degree%22%2CstudyLevel%3A%22Level+7%3A+Bachelor+Degree%22%2CstudyLevel%3A%22Level+8%3A+Bachelor+Honours+Degree%22%5D,,,Australia,,,year,,,,,,,no,,,,,,,,,,,,,CQ University,,,,AUD,
Online,,6.0,,,,,,,,"3,975 ",,Tourism and Hotel Management,,,,,,,,,,,['The local fees are for the full course'],,no,,SIT30116 - Certificate III in Tourism,,,,,,,,,,,,,,,no,,,1,,,Year,,,,,,,,,N/A,,,,,IELTS,,English,,,,VOC,,,,,,,,,,no,,,yes,,,,,,,,,,,,Not available for 2021,,,,,,,,,A,,,,,,no,,,,N/A,no,,,,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fcertificate-iii-in-tourism&auth=aQtaR1LjeT05DFyMy9N2%2Fg&profile=_default&rank=56&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+1%3A+Certificate+I%22%2CstudyLevel%3A%22Level+2%3A+Certificate+II%22%2CstudyLevel%3A%22Level+3%3A+Certificate+III%22%2CstudyLevel%3A%22Level+4%3A+Certificate+IV%22%2CstudyLevel%3A%22Level+5%3A+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Advanced+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Associate+Degree%22%2CstudyLevel%3A%22Level+7%3A+Bachelor+Degree%22%2CstudyLevel%3A%22Level+8%3A+Bachelor+Honours+Degree%22%5D,,,Australia,,,year,"If you are seeking a career where you can combine work with your passion for travel, the Certificate III in Tourism may be for you. Your studies will focus on developing a range of tourism sales, operational and tour delivery skills. This course has a practical focus, ensuring you graduate work-ready and are equipped with the skills needed to enter the diverse and dynamic tourism industry.",,,,,,no,,,,,,,,,,,,,CQ University,,,,AUD,
Rockhampton,,6.0,,,,,,,,"4,608 ",,Creative Arts & Design & Music,,,,,,,,,,,['The local fees are for the full course'],,no,,CUA31115 - Certificate III in Visual Arts,,,,,,,,,,,,,,,no,,,1,,,Year,,,,,,,,,N/A,,,,,IELTS,,English,,,,VOC,,,,,,,,,,yes,,,yes,,,,,,,,,,,,Not available for 2021,,,,,,,,,D,,,,,,yes,,,,N/A,no,,,,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fcertificate-iii-in-visual-arts&auth=jjmPxdSnkHU17beglmsppg&profile=_default&rank=57&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+1%3A+Certificate+I%22%2CstudyLevel%3A%22Level+2%3A+Certificate+II%22%2CstudyLevel%3A%22Level+3%3A+Certificate+III%22%2CstudyLevel%3A%22Level+4%3A+Certificate+IV%22%2CstudyLevel%3A%22Level+5%3A+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Advanced+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Associate+Degree%22%2CstudyLevel%3A%22Level+7%3A+Bachelor+Degree%22%2CstudyLevel%3A%22Level+8%3A+Bachelor+Honours+Degree%22%5D,,,Australia,,,year,"If you are creative, enjoy working with your hands and one daydream of becoming an artist, the Certificate III in Visual Arts can start you on your journey.",,,,,,no,,,,,,,,,,,,,CQ University,,,,AUD,
Online,,6.0,,,,,,,,"4,608 ",,Creative Arts & Design & Music,,,,,,,,,,,['The local fees are for the full course'],,no,,CUA31115 - Certificate III in Visual Arts,,,,,,,,,,,,,,,no,,,1,,,Year,,,,,,,,,N/A,,,,,IELTS,,English,,,,VOC,,,,,,,,,,yes,,,yes,,,,,,,,,,,,Not available for 2021,,,,,,,,,D,,,,,,yes,,,,N/A,no,,,,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fcertificate-iii-in-visual-arts&auth=jjmPxdSnkHU17beglmsppg&profile=_default&rank=57&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+1%3A+Certificate+I%22%2CstudyLevel%3A%22Level+2%3A+Certificate+II%22%2CstudyLevel%3A%22Level+3%3A+Certificate+III%22%2CstudyLevel%3A%22Level+4%3A+Certificate+IV%22%2CstudyLevel%3A%22Level+5%3A+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Advanced+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Associate+Degree%22%2CstudyLevel%3A%22Level+7%3A+Bachelor+Degree%22%2CstudyLevel%3A%22Level+8%3A+Bachelor+Honours+Degree%22%5D,,,Australia,,,year,"If you are creative, enjoy working with your hands and one daydream of becoming an artist, the Certificate III in Visual Arts can start you on your journey.",,,,,,no,,,,,,,,,,,,,CQ University,,,,AUD,
Online,,6.0,,,,,,,,"2,639 ",,Humanities and Social Science,,,,,,,,,,,['The local fees are for the full course'],,no,,FNSSS00014 - Accounting Principles Skills Set,,,,,,,,,,,,,,,no,,,1,,,Month,,,,,,,,,N/A,,,,,IELTS,,English,,,,VOC,,,,,,,,,,no,,,yes,,,,,,,,,,,,Not available for 2021,,,,,,,,,D,,,,,,no,,,,N/A,no,,,,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Faccounting-principles-skills-set&auth=Cu2r%2FGhhF4DFA8X%2BKcjGsg&profile=_default&rank=58&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+1%3A+Certificate+I%22%2CstudyLevel%3A%22Level+2%3A+Certificate+II%22%2CstudyLevel%3A%22Level+3%3A+Certificate+III%22%2CstudyLevel%3A%22Level+4%3A+Certificate+IV%22%2CstudyLevel%3A%22Level+5%3A+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Advanced+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Associate+Degree%22%2CstudyLevel%3A%22Level+7%3A+Bachelor+Degree%22%2CstudyLevel%3A%22Level+8%3A+Bachelor+Honours+Degree%22%5D,,,Australia,,,year,This nationally recognised skill set is the ideal way to build a foundation of knowledge for workers in accounting and bookkeeping job roles who use knowledge of accounting principles to perform a range of analytical tasks in a variety of industries.,,,,,,yes,,,,,,,,,,,,,CQ University,,,,AUD,
Online,,6.0,,,,,,,,710 ,,Humanities and Social Science,,,,,,,,,,,['The local fees are for the full course'],,no,,FNSSS00004 - BAS Agent Registration Skill Set,,,,,,,,,,,,,,,no,,,1,,, Weeks,,,,,,,,,N/A,,,,,IELTS,,English,,,,BA,,,,,,,,,,no,,,yes,,,,,,,,,,,,Not available for 2021,,,,,,,,,D,,,,,,no,,,,N/A,no,,,,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fbas-agent-registration-skill-set&auth=cZcNCJGPUs54BKLywTFSoQ&profile=_default&rank=59&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+1%3A+Certificate+I%22%2CstudyLevel%3A%22Level+2%3A+Certificate+II%22%2CstudyLevel%3A%22Level+3%3A+Certificate+III%22%2CstudyLevel%3A%22Level+4%3A+Certificate+IV%22%2CstudyLevel%3A%22Level+5%3A+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Advanced+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Associate+Degree%22%2CstudyLevel%3A%22Level+7%3A+Bachelor+Degree%22%2CstudyLevel%3A%22Level+8%3A+Bachelor+Honours+Degree%22%5D,,,Australia,,,year,This course is for you if you are seeking registration as a business activity statement (BAS) agent with the Tax Practitioners Board. By undertaking this course you will gain the knowledge to carry out business activity and instalment activity statement responsibilities as well as learn to create and maintain a payroll system.,,,,,,yes,,,,,,,,,,,,,CQ University,,,,AUD,
Rockhampton,,6.0,,,,,,,,"8,715 ",,English,,,,,,,,,,,['The local fees are for the full course'],,no,,HLT40113 - Certificate IV in Aboriginal and/or Torres Strait Islander Primary Health Care,,,,,,,,,,,,,,,yes,,,18,,,Months,,,,,,,,,N/A,,,,,IELTS,,English,,,,VOC,,,,,,,,,,yes,,,yes,,,,,,,,,,,,Not available for 2021,,,,,,,,,D,,,,,,yes,,,,N/A,no,,,,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fcertificate-iv-in-aboriginal-andor-torres-strait-islander-primary-health-care&auth=DBA6XlOga3H2tBdwesvLJg&profile=_default&rank=60&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+1%3A+Certificate+I%22%2CstudyLevel%3A%22Level+2%3A+Certificate+II%22%2CstudyLevel%3A%22Level+3%3A+Certificate+III%22%2CstudyLevel%3A%22Level+4%3A+Certificate+IV%22%2CstudyLevel%3A%22Level+5%3A+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Advanced+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Associate+Degree%22%2CstudyLevel%3A%22Level+7%3A+Bachelor+Degree%22%2CstudyLevel%3A%22Level+8%3A+Bachelor+Honours+Degree%22%5D,,,Australia,,,year,"Are you interested in providing vital support to the nation’s Aboriginal and/ or Torres Strait Islander communities? If so, learn how to administer and manage primary health care services with CQUniversity’s Certificate IIV in Aboriginal and/or Torres Strait Islander Primary Health Care.",,,,,,no,,,,,,,,,,,,,CQ University,,,,AUD,
Cairns,,6.0,,,,,,,,"8,715 ",,English,,,,,,,,,,,['The local fees are for the full course'],,no,,HLT40113 - Certificate IV in Aboriginal and/or Torres Strait Islander Primary Health Care,,,,,,,,,,,,,,,yes,,,18,,,Months,,,,,,,,,N/A,,,,,IELTS,,English,,,,VOC,,,,,,,,,,yes,,,yes,,,,,,,,,,,,Not available for 2021,,,,,,,,,D,,,,,,yes,,,,N/A,no,,,,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fcertificate-iv-in-aboriginal-andor-torres-strait-islander-primary-health-care&auth=DBA6XlOga3H2tBdwesvLJg&profile=_default&rank=60&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+1%3A+Certificate+I%22%2CstudyLevel%3A%22Level+2%3A+Certificate+II%22%2CstudyLevel%3A%22Level+3%3A+Certificate+III%22%2CstudyLevel%3A%22Level+4%3A+Certificate+IV%22%2CstudyLevel%3A%22Level+5%3A+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Advanced+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Associate+Degree%22%2CstudyLevel%3A%22Level+7%3A+Bachelor+Degree%22%2CstudyLevel%3A%22Level+8%3A+Bachelor+Honours+Degree%22%5D,,,Australia,,,year,"Are you interested in providing vital support to the nation’s Aboriginal and/ or Torres Strait Islander communities? If so, learn how to administer and manage primary health care services with CQUniversity’s Certificate IIV in Aboriginal and/or Torres Strait Islander Primary Health Care.",,,,,,no,,,,,,,,,,,,,CQ University,,,,AUD,
Online,,6.0,,,,,,,,"8,715 ",,English,,,,,,,,,,,['The local fees are for the full course'],,no,,HLT40113 - Certificate IV in Aboriginal and/or Torres Strait Islander Primary Health Care,,,,,,,,,,,,,,,yes,,,18,,,Months,,,,,,,,,N/A,,,,,IELTS,,English,,,,VOC,,,,,,,,,,yes,,,yes,,,,,,,,,,,,Not available for 2021,,,,,,,,,D,,,,,,yes,,,,N/A,no,,,,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fcertificate-iv-in-aboriginal-andor-torres-strait-islander-primary-health-care&auth=DBA6XlOga3H2tBdwesvLJg&profile=_default&rank=60&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+1%3A+Certificate+I%22%2CstudyLevel%3A%22Level+2%3A+Certificate+II%22%2CstudyLevel%3A%22Level+3%3A+Certificate+III%22%2CstudyLevel%3A%22Level+4%3A+Certificate+IV%22%2CstudyLevel%3A%22Level+5%3A+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Advanced+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Associate+Degree%22%2CstudyLevel%3A%22Level+7%3A+Bachelor+Degree%22%2CstudyLevel%3A%22Level+8%3A+Bachelor+Honours+Degree%22%5D,,,Australia,,,year,"Are you interested in providing vital support to the nation’s Aboriginal and/ or Torres Strait Islander communities? If so, learn how to administer and manage primary health care services with CQUniversity’s Certificate IIV in Aboriginal and/or Torres Strait Islander Primary Health Care.",,,,,,no,,,,,,,,,,,,,CQ University,,,,AUD,
Noosa,,6.0,,,,,,,,"8,715 ",,English,,,,,,,,,,,['The local fees are for the full course'],,no,,HLT40113 - Certificate IV in Aboriginal and/or Torres Strait Islander Primary Health Care,,,,,,,,,,,,,,,yes,,,18,,,Months,,,,,,,,,N/A,,,,,IELTS,,English,,,,VOC,,,,,,,,,,yes,,,yes,,,,,,,,,,,,Not available for 2021,,,,,,,,,D,,,,,,yes,,,,N/A,no,,,,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fcertificate-iv-in-aboriginal-andor-torres-strait-islander-primary-health-care&auth=DBA6XlOga3H2tBdwesvLJg&profile=_default&rank=60&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+1%3A+Certificate+I%22%2CstudyLevel%3A%22Level+2%3A+Certificate+II%22%2CstudyLevel%3A%22Level+3%3A+Certificate+III%22%2CstudyLevel%3A%22Level+4%3A+Certificate+IV%22%2CstudyLevel%3A%22Level+5%3A+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Advanced+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Associate+Degree%22%2CstudyLevel%3A%22Level+7%3A+Bachelor+Degree%22%2CstudyLevel%3A%22Level+8%3A+Bachelor+Honours+Degree%22%5D,,,Australia,,,year,"Are you interested in providing vital support to the nation’s Aboriginal and/ or Torres Strait Islander communities? If so, learn how to administer and manage primary health care services with CQUniversity’s Certificate IIV in Aboriginal and/or Torres Strait Islander Primary Health Care.",,,,,,no,,,,,,,,,,,,,CQ University,,,,AUD,
Rockhampton,,6.0,,,,,,,,"8,253 ",,English,,,,,,,,,,,['The local fees are for the full course'],,no,,HLT40213 - Certificate IV in Aboriginal and/or Torres Strait Islander Primary Health Care Practice,,,,,,,,,,,,,,,yes,,,18,,,Months,,,,,,,,,N/A,,,,,IELTS,,English,,,,VOC,,,,,,,,,,yes,,,yes,,,,,,,,,,,,Not available for 2021,,,,,,,,,D,,,,,,yes,,,,N/A,no,,,,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fcertificate-iv-in-aboriginal-andor-torres-strait-islander-primary-health-care-practice&auth=awlED5LCXrxTYMqiGvLU5Q&profile=_default&rank=61&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+1%3A+Certificate+I%22%2CstudyLevel%3A%22Level+2%3A+Certificate+II%22%2CstudyLevel%3A%22Level+3%3A+Certificate+III%22%2CstudyLevel%3A%22Level+4%3A+Certificate+IV%22%2CstudyLevel%3A%22Level+5%3A+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Advanced+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Associate+Degree%22%2CstudyLevel%3A%22Level+7%3A+Bachelor+Degree%22%2CstudyLevel%3A%22Level+8%3A+Bachelor+Honours+Degree%22%5D,,,Australia,,,year,Advance your career in Indigenous health by studying a Certificate IV in Aboriginal and/or Torres Strait Islander Primary Health Care Practice with CQUniversity.,,,,,,no,,,,,,,,,,,,,CQ University,,,,AUD,
Cairns,,6.0,,,,,,,,"8,253 ",,English,,,,,,,,,,,['The local fees are for the full course'],,no,,HLT40213 - Certificate IV in Aboriginal and/or Torres Strait Islander Primary Health Care Practice,,,,,,,,,,,,,,,yes,,,18,,,Months,,,,,,,,,N/A,,,,,IELTS,,English,,,,VOC,,,,,,,,,,yes,,,yes,,,,,,,,,,,,Not available for 2021,,,,,,,,,D,,,,,,yes,,,,N/A,no,,,,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fcertificate-iv-in-aboriginal-andor-torres-strait-islander-primary-health-care-practice&auth=awlED5LCXrxTYMqiGvLU5Q&profile=_default&rank=61&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+1%3A+Certificate+I%22%2CstudyLevel%3A%22Level+2%3A+Certificate+II%22%2CstudyLevel%3A%22Level+3%3A+Certificate+III%22%2CstudyLevel%3A%22Level+4%3A+Certificate+IV%22%2CstudyLevel%3A%22Level+5%3A+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Advanced+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Associate+Degree%22%2CstudyLevel%3A%22Level+7%3A+Bachelor+Degree%22%2CstudyLevel%3A%22Level+8%3A+Bachelor+Honours+Degree%22%5D,,,Australia,,,year,Advance your career in Indigenous health by studying a Certificate IV in Aboriginal and/or Torres Strait Islander Primary Health Care Practice with CQUniversity.,,,,,,no,,,,,,,,,,,,,CQ University,,,,AUD,
